"No.","Time","Source","Destination","Protocol","Length","Info"
"3661","50.421181","103.140.107.34.bc.googleusercontent.com","10.8.0.1","TCP","54","443  >  53874 [ACK] Seq=43047 Ack=13830 Win=65535 Len=0"
"3662","50.805533","103.140.107.34.bc.googleusercontent.com","10.8.0.1","TLSv1.3","352","Application Data"
"3663","50.805580","10.8.0.1","103.140.107.34.bc.googleusercontent.com","TCP","54","53874  >  443 [ACK] Seq=13830 Ack=43345 Win=65535 Len=0"
"3664","50.860830","103.140.107.34.bc.googleusercontent.com","10.8.0.1","TLSv1.3","229","Application Data, Application Data, Application Data"
"3665","50.860852","10.8.0.1","103.140.107.34.bc.googleusercontent.com","TCP","54","53874  >  443 [ACK] Seq=13830 Ack=43520 Win=65535 Len=0"
"3666","50.861181","10.8.0.1","103.140.107.34.bc.googleusercontent.com","TLSv1.3","93","Application Data"
"3667","50.861203","103.140.107.34.bc.googleusercontent.com","10.8.0.1","TCP","54","443  >  53874 [ACK] Seq=43520 Ack=13869 Win=65535 Len=0"
"3668","52.696457","10.8.0.1","147.160.178.33","TLSv1.3","78","Application Data"
"3669","52.696575","147.160.178.33","10.8.0.1","TCP","54","443  >  47862 [ACK] Seq=82954 Ack=1448 Win=65535 Len=0"
"3670","52.696805","Google_00:00:01","Google_00:00:02","IPv4","65554","Bogus IP length (4, less than header length 20)"
"3671","52.696940","10.8.0.1","147.160.178.33","TCP","54","47862  >  443 [FIN, ACK] Seq=1448 Ack=82954 Win=65535 Len=0"
"3672","52.697090","147.160.178.33","10.8.0.1","TCP","54","443  >  47862 [ACK] Seq=82954 Ack=1449 Win=65535 Len=0"
"3673","52.697162","147.160.178.33","10.8.0.1","TCP","54","443  >  47862 [FIN, ACK] Seq=82954 Ack=1449 Win=65535 Len=0"
"3674","52.697232","10.8.0.1","147.160.178.33","TCP","590","47868  >  443 [ACK] Seq=667 Ack=549 Win=65535 Len=536 [TCP segment of a reassembled PDU]"
"3675","52.697258","147.160.178.33","10.8.0.1","TCP","54","443  >  47868 [ACK] Seq=549 Ack=1203 Win=65535 Len=0"
"3676","52.697267","10.8.0.1","147.160.178.33","TLSv1.3","279","Application Data"
"3677","52.697283","147.160.178.33","10.8.0.1","TCP","54","443  >  47868 [ACK] Seq=549 Ack=1428 Win=65535 Len=0"
"3678","52.697290","10.8.0.1","147.160.178.33","TCP","54","47862  >  443 [ACK] Seq=1449 Ack=82955 Win=65535 Len=0"
"3679","52.747426","10.8.0.1","147.160.178.33","TCP","74","47878  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=4179033992 TSecr=0 WS=1024"
"3680","52.748729","147.160.178.33","10.8.0.1","TCP","54","443  >  47878 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"3681","52.748754","10.8.0.1","147.160.178.33","TCP","54","47878  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"3682","52.798868","10.8.0.1","147.160.178.33","TCP","590","47878  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=536 [TCP segment of a reassembled PDU]"
"3683","52.798969","147.160.178.33","10.8.0.1","TCP","54","443  >  47878 [ACK] Seq=1 Ack=537 Win=65535 Len=0"
"3684","52.798980","10.8.0.1","147.160.178.33","TLSv1.3","104","Client Hello"
"3685","52.798996","147.160.178.33","10.8.0.1","TCP","54","443  >  47878 [ACK] Seq=1 Ack=587 Win=65535 Len=0"
"3686","52.849847","147.160.178.33","10.8.0.1","TLSv1.3","5576","Application Data"
"3687","52.849913","10.8.0.1","147.160.178.33","TCP","54","47868  >  443 [ACK] Seq=1428 Ack=6071 Win=65535 Len=0"
"3688","52.950667","147.160.178.33","10.8.0.1","TLSv1.3","11078","Application Data, Application Data, Application Data"
"3689","52.950866","10.8.0.1","147.160.178.33","TCP","54","47868  >  443 [ACK] Seq=1428 Ack=17095 Win=65535 Len=0"
"3690","53.001433","147.160.178.33","10.8.0.1","TLSv1.3","307","Server Hello, Change Cipher Spec, Application Data, Application Data"
"3691","53.001878","147.160.178.33","10.8.0.1","TLSv1.3","22102","Application Data, Application Data, Application Data, Application Data, Application Data"
"3692","53.002344","10.8.0.1","147.160.178.33","TCP","54","47878  >  443 [ACK] Seq=587 Ack=254 Win=65535 Len=0"
"3693","53.002399","10.8.0.1","147.160.178.33","TCP","54","47868  >  443 [ACK] Seq=1428 Ack=39143 Win=65535 Len=0"
"3694","53.052682","10.8.0.1","147.160.178.33","TLSv1.3","134","Change Cipher Spec, Application Data"
"3695","53.052976","147.160.178.33","10.8.0.1","TCP","54","443  >  47878 [ACK] Seq=254 Ack=667 Win=65535 Len=0"
"3696","53.053560","147.160.178.33","10.8.0.1","TLSv1.3","44150","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"3697","53.054031","10.8.0.1","147.160.178.33","TCP","54","47868  >  443 [ACK] Seq=1428 Ack=83239 Win=65535 Len=0"
"3698","53.105158","147.160.178.33","10.8.0.1","TLSv1.3","62064","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"3699","53.105742","10.8.0.1","147.160.178.33","TCP","54","47868  >  443 [ACK] Seq=1428 Ack=145249 Win=65535 Len=0"
"3700","53.156460","Google_00:00:01","Google_00:00:02","IPv4","65554","Bogus IP length (4, less than header length 20)"
"3701","53.452777","10.8.0.1","199.232.6.73","TLSv1.3","93","Application Data"
"3702","53.452881","199.232.6.73","10.8.0.1","TCP","54","443  >  54604 [ACK] Seq=18938 Ack=5052 Win=65535 Len=0"
"3703","53.517073","199.232.6.73","10.8.0.1","TLSv1.3","93","Application Data"
"3704","53.517101","10.8.0.1","199.232.6.73","TCP","54","54604  >  443 [ACK] Seq=5052 Ack=18977 Win=65535 Len=0"
"3705","53.602830","10.8.0.1","a23-48-208-25.deploy.static.akamaitechnologies.com","TLSv1.3","89","Application Data"
